Race,Zip_Code_Risk,School_Rating,Property_Value,Branch_Quality,Annual_Income,Employment_Years,Credit_Score,Name_Pattern,Loan_Approved
0,59.0,5.2,344879.0,4.2,72736.0,4.1,621.0,0.664,0
0,81.0,3.9,154836.0,8.6,96964.0,2.7,580.0,0.271,0
1,33.0,5.1,437271.0,4.9,40865.0,21.7,687.0,0.349,1
1,63.6,6.7,403243.0,4.8,47160.0,10.9,539.0,0.156,0
0,66.7,4.3,148524.0,3.7,30563.0,4.7,628.0,0.581,0
1,58.4,5.0,250457.0,4.4,47418.0,5.2,683.0,0.581,0
0,63.3,4.1,326742.0,3.2,76161.0,6.3,582.0,0.8,0
1,41.1,4.9,396811.0,5.2,23901.0,4.6,643.0,0.639,0
0,83.4,2.7,430400.0,4.5,49385.0,6.1,682.0,0.412,0
1,72.9,7.2,262558.0,4.5,65330.0,8.5,595.0,0.128,0
1,63.4,6.7,505351.0,4.2,50152.0,19.1,726.0,0.313,1
0,78.2,5.2,307021.0,5.4,45445.0,9.5,746.0,0.187,0
0,73.8,5.0,295150.0,3.5,69605.0,0.7,609.0,0.191,0
1,32.4,4.7,378740.0,4.5,35472.0,4.0,666.0,0.831,0
1,44.4,7.5,352649.0,4.6,35890.0,5.0,671.0,0.871,0
1,26.3,5.6,357239.0,1.0,23424.0,1.5,704.0,0.329,0
1,45.6,7.4,486875.0,7.2,55834.0,3.2,659.0,0.645,1
1,46.6,5.8,346489.0,1.5,53555.0,13.5,629.0,0.607,0
0,35.6,4.5,253464.0,1.4,38973.0,1.5,606.0,0.304,0
0,65.6,4.5,250029.0,6.7,34288.0,1.9,739.0,0.469,0
1,46.2,7.2,444698.0,3.2,48100.0,11.9,639.0,0.077,1
1,38.7,3.5,385334.0,1.0,50942.0,0.5,626.0,0.127,0
1,45.4,3.6,202807.0,7.4,30363.0,10.6,753.0,0.595,0
1,19.9,7.0,211621.0,4.1,22508.0,1.8,690.0,0.666,0
0,53.4,4.5,325323.0,7.3,24584.0,3.5,608.0,0.78,0
1,55.5,4.8,371557.0,3.1,27408.0,5.1,666.0,0.267,0
1,40.0,6.5,275752.0,2.0,30266.0,5.2,612.0,0.766,0
1,45.1,3.9,193037.0,4.1,47401.0,19.6,597.0,0.638,0
0,56.8,8.9,231585.0,3.4,50714.0,0.2,642.0,0.625,0
1,40.3,8.0,461514.0,6.4,45835.0,6.1,666.0,0.458,1
1,5.5,6.9,387023.0,6.7,56585.0,9.3,637.0,0.376,1
1,52.7,6.1,403661.0,7.1,57545.0,4.4,718.0,0.734,1
1,67.1,5.1,409640.0,4.4,55937.0,18.6,726.0,0.692,0
1,24.0,4.0,287907.0,7.6,50800.0,2.7,630.0,0.442,1
1,25.9,5.8,307210.0,3.3,32127.0,6.9,668.0,0.647,0
1,46.6,4.7,313253.0,5.2,28738.0,5.8,647.0,0.7,0
0,87.1,2.8,339781.0,4.3,39151.0,0.2,611.0,0.504,0
1,40.0,3.9,417176.0,8.7,77201.0,4.0,691.0,0.337,1
0,46.6,4.4,476310.0,7.3,125202.0,1.5,548.0,0.525,1
1,36.9,5.4,396709.0,5.2,61260.0,3.8,613.0,0.789,1
0,49.6,4.8,390951.0,5.4,56566.0,10.8,599.0,0.277,0
1,30.0,6.7,489147.0,8.4,75116.0,5.0,617.0,0.772,1
1,35.4,6.3,315876.0,3.8,89791.0,4.5,604.0,0.354,0
0,51.1,8.0,419590.0,1.5,33898.0,5.6,567.0,0.911,0
1,28.3,7.2,382097.0,3.5,156563.0,3.8,660.0,0.705,1
0,66.1,2.1,366137.0,3.6,92519.0,3.0,654.0,0.349,0
1,43.2,6.7,311225.0,8.1,28379.0,2.3,679.0,0.173,1
1,18.6,5.9,229141.0,7.3,32880.0,6.0,696.0,0.362,1
0,70.9,2.0,342114.0,4.3,151261.0,7.5,708.0,0.419,1
0,59.3,1.9,348291.0,5.3,74216.0,2.8,624.0,0.417,0
1,50.8,6.7,278563.0,3.9,38605.0,0.2,684.0,0.385,0
1,51.7,7.0,316407.0,9.6,50599.0,3.9,662.0,0.563,1
1,31.8,4.4,263533.0,7.3,66280.0,4.3,672.0,0.483,1
1,49.2,7.5,255521.0,5.6,69946.0,3.3,648.0,0.319,1
1,27.4,6.4,297800.0,5.1,84737.0,2.2,624.0,0.743,1
0,84.9,5.8,201297.0,6.6,54009.0,11.3,663.0,0.806,0
0,53.0,5.6,276815.0,5.0,54840.0,3.3,647.0,0.594,0
0,70.3,3.8,371953.0,1.1,42382.0,8.0,701.0,0.749,0
0,62.2,6.5,435397.0,8.4,33807.0,5.1,746.0,0.646,1
1,24.7,4.3,503662.0,7.2,33189.0,7.7,614.0,0.299,1
0,78.5,7.6,278732.0,6.3,46281.0,10.5,642.0,0.575,1
1,30.8,4.7,430615.0,4.1,56257.0,1.4,842.0,0.229,1
1,14.5,5.9,369644.0,5.2,27389.0,8.8,553.0,0.231,1
0,21.8,3.1,320127.0,1.0,111138.0,6.4,567.0,0.611,0
0,51.9,3.4,356239.0,2.5,37114.0,4.1,754.0,0.65,0
1,60.6,10.0,407851.0,9.5,34790.0,3.9,814.0,0.673,1
1,58.9,5.3,280703.0,6.1,48470.0,1.9,782.0,0.497,0
0,54.2,5.3,281184.0,1.2,20000.0,3.9,702.0,0.148,0
1,34.4,5.6,300026.0,3.5,56652.0,2.4,650.0,0.155,0
1,33.0,7.4,283345.0,1.6,32988.0,11.0,661.0,0.658,0
0,45.0,3.2,423411.0,3.1,22724.0,4.4,708.0,0.679,0
1,25.8,6.4,276008.0,4.9,51916.0,1.8,745.0,0.336,1
1,54.7,6.9,275632.0,8.6,51889.0,0.8,718.0,0.86,1
1,47.6,4.9,351117.0,6.6,106735.0,5.9,539.0,0.357,1
1,44.1,10.0,346378.0,5.4,52673.0,5.5,598.0,0.811,1
1,20.0,7.0,307226.0,4.9,52516.0,2.2,699.0,0.132,1
0,66.5,3.7,451434.0,3.1,49837.0,0.9,583.0,0.225,0
0,30.4,3.0,284328.0,6.8,20000.0,6.3,547.0,0.559,0
0,77.6,4.1,297492.0,7.2,50551.0,1.6,741.0,0.435,0
0,68.9,2.2,161421.0,1.8,48080.0,9.9,698.0,0.69,0
0,44.8,6.7,303189.0,1.9,46263.0,6.5,788.0,0.601,0
0,89.2,4.6,199540.0,4.3,35118.0,11.1,748.0,0.811,0
1,13.1,5.9,270170.0,4.8,61452.0,20.9,636.0,0.394,1
0,73.0,5.6,157054.0,5.6,33168.0,2.1,697.0,0.174,0
1,48.3,4.9,254436.0,1.6,65001.0,3.5,625.0,0.46,0
0,46.4,2.3,320793.0,3.0,57255.0,2.6,567.0,0.41,0
0,64.4,3.8,298249.0,4.6,85901.0,0.4,764.0,0.28,0
1,15.4,6.2,309094.0,3.7,40717.0,2.6,666.0,0.284,0
0,22.3,4.8,312856.0,6.7,83690.0,2.9,774.0,0.159,1
0,49.0,1.8,285110.0,8.1,53366.0,1.0,688.0,0.809,1
0,55.8,3.3,319356.0,3.6,47568.0,10.7,699.0,0.121,0
0,74.7,1.0,303850.0,6.0,34848.0,1.7,720.0,0.379,0
1,41.0,4.2,351493.0,4.1,57425.0,7.1,667.0,0.556,0
1,41.4,7.1,313221.0,3.6,40521.0,0.4,663.0,0.529,0
1,24.8,7.4,302915.0,4.1,48477.0,0.2,697.0,0.491,1
1,32.0,4.3,396233.0,6.4,66901.0,27.0,767.0,0.145,1
1,26.1,5.5,385204.0,3.8,48422.0,0.7,715.0,0.307,1
1,21.6,6.0,336593.0,4.3,55653.0,7.3,681.0,0.469,1
1,31.1,7.6,430061.0,3.2,89810.0,4.6,651.0,0.481,1
0,66.1,6.3,323553.0,6.5,61398.0,3.0,672.0,0.216,0
0,56.4,4.2,308901.0,5.8,37359.0,0.2,620.0,0.694,0
1,35.1,5.6,326939.0,8.0,41681.0,2.0,611.0,0.265,1
0,75.4,1.8,325498.0,5.6,51859.0,11.5,663.0,0.891,0
0,57.5,4.2,247880.0,5.7,114534.0,11.8,680.0,0.068,0
1,20.0,9.1,190115.0,7.0,28742.0,4.6,731.0,0.688,1
1,48.5,7.9,348292.0,5.1,52895.0,4.3,601.0,0.572,1
0,69.0,4.3,382229.0,5.1,84607.0,2.8,681.0,0.398,0
1,44.9,6.5,247458.0,7.2,62683.0,7.5,710.0,0.666,1
0,74.4,3.0,398652.0,3.0,46497.0,10.7,611.0,0.293,0
0,71.8,3.5,182359.0,8.1,24641.0,6.5,648.0,0.398,0
0,65.4,4.2,272581.0,6.1,89732.0,3.7,733.0,0.224,0
1,75.9,6.2,448545.0,9.3,40567.0,5.0,676.0,0.869,1
1,20.7,7.5,368112.0,3.2,33483.0,1.2,539.0,0.393,0
0,56.2,5.4,297700.0,2.7,54196.0,23.7,734.0,0.278,0
0,79.5,4.8,330428.0,5.7,86756.0,13.7,686.0,0.845,0
0,67.1,2.5,412138.0,4.7,57639.0,15.7,568.0,0.144,0
0,76.4,2.6,196203.0,3.6,42368.0,0.9,619.0,0.887,0
1,42.5,4.7,434156.0,2.4,54133.0,5.3,671.0,0.523,0
0,85.6,4.4,267992.0,4.3,51400.0,5.3,702.0,0.835,0
0,49.9,1.0,381727.0,4.6,40650.0,2.2,752.0,0.696,0
1,60.1,6.0,270794.0,2.6,50358.0,10.0,617.0,0.092,0
1,57.6,8.1,455915.0,4.8,35252.0,7.6,648.0,0.733,1
0,46.8,5.0,324084.0,5.8,33005.0,6.4,742.0,0.222,1
0,74.5,3.5,206465.0,6.3,61146.0,0.1,753.0,0.428,0
1,39.4,5.0,367929.0,4.4,41866.0,23.3,657.0,0.877,1
1,30.9,7.2,438648.0,3.8,48520.0,6.3,643.0,0.411,1
0,36.7,4.5,426726.0,5.1,35999.0,17.4,715.0,0.765,1
1,24.8,5.6,345061.0,4.7,39074.0,0.5,535.0,0.299,0
1,50.6,5.1,389655.0,2.1,40401.0,5.9,679.0,0.866,0
1,52.2,6.1,290171.0,4.3,38758.0,6.8,678.0,0.396,0
1,36.8,5.5,378863.0,3.9,41608.0,0.3,647.0,0.646,0
0,77.3,5.2,340398.0,5.1,53049.0,0.3,713.0,0.369,0
1,54.2,7.9,91289.0,4.1,85475.0,7.2,756.0,0.538,1
0,67.3,1.9,236292.0,3.3,66461.0,8.0,612.0,0.19,0
1,29.2,4.2,352045.0,4.5,42880.0,12.0,629.0,0.325,1
0,71.6,6.0,327392.0,6.5,38062.0,7.4,727.0,0.301,0
0,72.3,4.2,311521.0,5.0,24062.0,1.4,578.0,0.235,0
0,75.1,2.3,319595.0,9.8,37449.0,17.3,643.0,0.498,0
0,78.0,5.5,407623.0,2.6,31591.0,1.6,832.0,0.813,1
1,19.6,6.5,368546.0,7.1,50102.0,6.5,693.0,0.316,1
1,32.4,9.3,147214.0,5.7,95552.0,3.8,660.0,0.917,1
1,11.5,5.6,500056.0,2.3,41853.0,0.7,559.0,0.458,0
1,51.2,7.7,171874.0,4.8,27417.0,13.1,512.0,0.415,0
1,36.8,3.8,408244.0,1.7,45324.0,4.4,754.0,0.486,0
0,71.5,6.1,189123.0,5.4,41096.0,0.5,599.0,0.927,0
1,17.9,7.4,454943.0,4.9,81181.0,2.4,683.0,0.587,1
0,86.0,6.4,284753.0,3.9,23065.0,7.2,769.0,0.668,0
1,22.1,7.7,369700.0,3.4,32970.0,4.8,645.0,0.745,1
0,76.6,3.9,152798.0,6.8,66463.0,1.3,648.0,0.187,0
1,41.8,4.2,387480.0,4.5,26165.0,4.2,729.0,0.759,1
1,37.2,5.1,364725.0,5.4,61668.0,1.8,775.0,0.355,1
0,60.9,1.4,368912.0,4.6,37566.0,3.7,739.0,0.223,0
0,55.4,2.6,398255.0,4.7,73903.0,1.9,783.0,0.348,0
0,84.4,4.6,322067.0,4.3,48070.0,3.4,518.0,0.445,0
1,40.2,5.9,313049.0,8.2,45988.0,9.2,709.0,0.578,1
1,21.0,5.7,274647.0,9.6,62288.0,1.2,770.0,0.451,1
0,59.2,2.8,284931.0,7.5,49396.0,0.0,712.0,0.359,1
1,41.9,3.3,425557.0,4.7,29898.0,0.8,670.0,0.333,0
1,53.5,6.3,256243.0,5.2,39802.0,9.2,594.0,0.513,0
0,55.9,4.6,174587.0,7.1,25569.0,2.7,629.0,0.119,0
0,56.9,2.5,242531.0,3.0,34692.0,6.7,785.0,0.383,0
0,65.4,3.2,365808.0,8.1,20837.0,0.2,677.0,0.813,1
1,53.1,8.3,299221.0,7.2,124902.0,0.8,636.0,0.603,1
0,44.5,5.7,376125.0,4.6,48507.0,4.2,571.0,0.659,0
1,47.6,3.8,166173.0,5.3,60671.0,6.4,713.0,0.85,0
0,58.0,3.9,82377.0,6.0,35098.0,7.8,624.0,0.67,0
0,60.1,6.2,341062.0,4.4,60492.0,5.2,678.0,0.415,0
1,70.0,5.7,395364.0,7.2,66804.0,7.1,801.0,0.43,1
0,62.1,3.6,182094.0,7.3,71289.0,0.9,736.0,0.511,0
1,51.3,7.6,366423.0,5.0,47427.0,5.4,772.0,0.181,1
0,75.8,5.5,407329.0,4.1,73583.0,2.8,690.0,0.953,0
0,47.3,5.4,325999.0,4.9,38443.0,12.3,730.0,0.479,1
1,12.3,5.6,415928.0,2.8,56935.0,4.8,773.0,0.863,1
0,77.3,5.0,326575.0,1.7,49977.0,3.9,622.0,0.414,0
1,23.7,8.2,317092.0,4.8,30636.0,4.3,677.0,0.465,1
0,40.0,3.9,395663.0,2.9,23578.0,8.9,632.0,0.518,0
1,55.4,5.4,475328.0,8.6,43495.0,0.1,637.0,0.84,1
1,24.7,7.8,293018.0,4.7,43559.0,9.8,670.0,0.944,1
0,53.4,7.1,316275.0,6.3,44009.0,0.1,613.0,0.172,0
0,94.6,7.2,223437.0,4.2,74607.0,4.4,654.0,0.397,0
1,15.1,5.4,354865.0,8.7,85006.0,3.5,728.0,0.636,1
1,21.2,5.6,326910.0,4.7,63760.0,2.3,673.0,0.127,1
1,33.1,4.5,426124.0,2.4,62001.0,0.7,626.0,0.318,0
1,36.4,6.2,445382.0,6.6,47478.0,0.7,735.0,0.645,1
0,51.6,2.4,387242.0,5.0,52609.0,6.8,616.0,0.333,0
1,22.6,5.2,422431.0,7.4,58211.0,0.6,603.0,0.497,1
1,62.6,7.1,262288.0,5.1,51846.0,5.8,764.0,0.636,0
1,43.9,6.6,251633.0,5.5,62132.0,23.2,739.0,0.315,1
1,48.8,3.3,360557.0,1.6,49927.0,5.7,656.0,0.234,0
1,37.9,8.4,332631.0,7.3,40212.0,0.4,813.0,0.183,1
0,69.3,2.4,475264.0,4.6,54426.0,3.9,640.0,0.058,0
1,54.0,4.6,169272.0,4.7,44605.0,9.0,728.0,0.644,0
0,50.1,2.1,374539.0,4.0,87634.0,15.5,569.0,0.439,0
1,44.0,5.0,376258.0,4.4,41318.0,6.5,609.0,0.803,0
0,75.4,2.7,251323.0,6.2,153873.0,1.9,752.0,0.682,0
1,63.2,4.7,241008.0,3.1,94454.0,1.4,779.0,0.547,0
1,69.2,2.3,288250.0,5.9,31162.0,7.7,669.0,0.647,0
0,66.0,4.2,185655.0,1.6,80875.0,7.1,840.0,0.099,0
1,57.1,6.3,438047.0,1.4,46621.0,3.3,772.0,0.548,1
0,24.9,7.4,553585.0,8.3,61465.0,0.5,631.0,0.388,1
0,88.3,4.7,278555.0,2.9,92104.0,5.6,654.0,0.277,0
1,29.1,5.3,284301.0,5.3,35954.0,4.5,583.0,0.359,1
0,61.4,2.2,214440.0,3.9,40727.0,0.1,649.0,0.655,0
0,71.6,3.9,226501.0,5.5,66262.0,5.1,697.0,0.28,0
0,62.7,4.7,271495.0,5.0,42332.0,0.7,683.0,0.406,0
1,42.9,5.2,425228.0,7.1,20132.0,8.7,682.0,0.673,1
1,63.8,6.1,573533.0,2.4,72076.0,5.6,750.0,0.453,1
1,34.2,8.8,275056.0,7.1,56827.0,0.3,692.0,0.525,1
1,23.7,5.4,265988.0,5.0,48565.0,3.8,728.0,0.448,1
0,92.2,1.2,210460.0,1.2,51537.0,8.2,711.0,0.758,0
1,47.9,7.3,362112.0,4.4,120009.0,8.9,700.0,0.55,1
0,93.8,4.5,330621.0,1.7,73502.0,0.4,745.0,0.106,0
0,78.0,1.4,319097.0,1.0,34739.0,0.4,736.0,0.745,0
0,45.1,4.6,291883.0,4.1,51494.0,7.5,601.0,0.243,0
0,74.7,2.5,421396.0,6.9,78778.0,1.3,807.0,0.334,1
1,25.2,6.7,398520.0,6.0,78116.0,4.5,688.0,0.451,1
1,40.1,8.9,387613.0,8.4,26877.0,4.7,613.0,0.936,1
0,63.9,3.7,347687.0,4.9,40114.0,5.0,675.0,0.763,0
0,40.7,5.6,314481.0,8.2,31145.0,2.1,698.0,0.915,1
0,52.8,2.2,266383.0,7.3,63314.0,0.2,721.0,0.468,0
0,98.1,1.7,342553.0,2.4,34104.0,3.9,747.0,0.703,0
0,68.6,7.0,349565.0,5.5,91297.0,3.6,734.0,0.858,1
0,62.4,4.5,364192.0,3.4,82300.0,2.8,809.0,0.725,1
0,92.2,5.0,178749.0,4.7,44412.0,1.6,687.0,0.581,0
0,59.1,5.7,347614.0,8.5,29557.0,9.3,669.0,0.188,1
1,38.6,5.2,305992.0,3.8,35754.0,2.3,577.0,0.21,0
1,54.9,7.2,252281.0,3.1,58714.0,0.7,748.0,0.583,0
0,59.0,5.0,378780.0,2.8,68932.0,7.1,723.0,0.748,0
1,28.8,4.1,349781.0,4.0,48273.0,5.1,640.0,0.546,0
1,6.2,8.3,535233.0,10.0,20000.0,1.8,697.0,0.678,1
1,26.0,8.0,375782.0,8.5,64345.0,0.8,679.0,0.343,1
0,50.8,2.1,300818.0,1.0,21847.0,2.9,692.0,0.354,0
1,42.4,6.3,320148.0,5.2,21002.0,0.3,661.0,0.662,0
1,30.8,5.7,240826.0,3.9,73080.0,1.3,688.0,0.536,0
0,97.4,6.1,399783.0,7.2,30504.0,16.6,574.0,0.407,1
1,24.1,3.9,363131.0,2.4,54190.0,0.8,652.0,0.264,0
1,61.0,10.0,346066.0,3.9,50857.0,1.6,702.0,0.135,1
0,68.3,3.7,230714.0,3.6,35521.0,0.7,631.0,0.535,0
1,52.1,7.1,386269.0,4.0,53234.0,12.2,707.0,0.147,1
1,51.2,8.1,249573.0,6.9,39335.0,12.9,825.0,0.343,1
0,31.7,3.7,289824.0,4.1,49962.0,0.3,599.0,0.447,0
1,39.8,5.8,340122.0,7.2,42004.0,11.4,552.0,0.887,1
1,36.1,5.2,285491.0,3.4,40111.0,0.8,764.0,0.266,1
0,48.0,2.7,262611.0,6.3,37652.0,2.5,827.0,0.637,0
1,46.9,6.4,322542.0,3.0,34222.0,4.4,706.0,0.598,1
0,90.7,3.8,385426.0,6.0,68941.0,3.1,680.0,0.208,0
1,0.0,5.2,421606.0,4.0,40898.0,0.7,635.0,0.434,1
0,57.0,3.3,378102.0,6.4,31175.0,7.8,718.0,0.145,0
1,21.3,6.9,378242.0,1.0,41623.0,5.8,679.0,0.595,0
1,41.1,4.8,291417.0,3.4,39691.0,14.2,739.0,0.422,1
1,35.1,5.6,422112.0,7.5,41872.0,2.2,560.0,0.734,1
0,55.9,5.3,183170.0,4.7,65210.0,2.8,703.0,0.286,0
0,75.3,4.4,347032.0,1.5,38135.0,2.2,622.0,0.092,0
0,89.5,2.4,372532.0,3.1,42116.0,0.3,746.0,0.409,0
1,79.9,6.0,302817.0,6.0,63403.0,0.3,600.0,0.767,0
1,28.9,6.7,277764.0,3.7,58546.0,7.2,724.0,0.536,1
0,37.7,5.5,328192.0,7.4,37241.0,1.7,639.0,0.348,1
0,73.4,2.9,252698.0,6.7,72143.0,3.3,650.0,0.759,1
1,64.2,5.2,359062.0,6.4,70528.0,19.3,739.0,0.49,1
0,77.2,3.0,387056.0,6.7,68574.0,0.1,624.0,0.67,0
1,64.1,5.0,353688.0,4.0,55327.0,3.6,575.0,0.518,0
0,61.6,4.6,350162.0,7.9,45731.0,3.7,685.0,0.643,0
1,30.9,6.9,395397.0,7.5,31899.0,30.0,634.0,0.691,1
0,66.7,5.6,386705.0,4.9,28185.0,9.0,584.0,0.809,1
0,60.0,3.9,257717.0,1.5,47386.0,0.3,705.0,0.258,0
0,74.9,1.9,189487.0,1.0,49300.0,0.9,700.0,0.64,0
1,54.5,7.0,344958.0,7.4,44158.0,0.2,688.0,0.17,1
1,55.7,6.2,396090.0,2.0,46892.0,1.1,716.0,0.698,1
0,72.7,4.1,187199.0,3.0,84579.0,1.2,540.0,0.096,0
0,68.7,2.1,321163.0,5.4,93990.0,0.5,627.0,0.913,0
0,76.9,3.7,401809.0,2.1,31496.0,3.7,699.0,0.656,0
0,35.6,2.2,322906.0,9.3,55017.0,18.4,753.0,0.542,1
1,43.2,6.7,450111.0,5.8,50050.0,8.1,697.0,0.107,1
1,40.8,5.4,436314.0,8.0,64215.0,1.1,762.0,0.763,1
1,43.2,5.2,313785.0,7.1,98068.0,7.6,633.0,0.85,1
0,63.7,1.7,288738.0,1.0,117618.0,20.2,637.0,0.441,0
1,46.5,7.5,298814.0,7.0,65372.0,9.0,654.0,0.348,1
0,56.4,3.6,332598.0,4.7,49813.0,3.2,674.0,0.412,0
1,56.9,6.1,227648.0,5.1,42403.0,1.6,556.0,0.864,0
0,72.1,2.9,205278.0,4.5,132550.0,6.9,679.0,0.505,0
0,67.3,1.5,134650.0,6.4,36063.0,7.7,678.0,0.57,0
1,29.5,5.2,333539.0,8.3,68124.0,1.8,637.0,0.746,1
1,52.2,5.4,486996.0,2.7,44105.0,1.3,626.0,0.043,0
0,68.1,4.4,156709.0,5.0,28697.0,5.6,699.0,0.432,0
1,28.7,5.5,320933.0,7.9,97363.0,11.0,721.0,0.442,1
0,64.2,2.9,300788.0,4.2,24419.0,0.1,690.0,0.605,0
1,49.4,3.7,313117.0,5.2,20754.0,21.7,690.0,0.699,0
1,48.3,6.1,426407.0,5.6,64864.0,1.1,677.0,0.779,1
0,72.3,2.8,242775.0,8.8,43402.0,2.1,681.0,0.332,0
0,66.4,6.0,161106.0,6.7,58258.0,0.3,728.0,0.428,0
0,80.4,4.2,267064.0,9.0,48881.0,0.3,793.0,0.506,1
0,83.6,4.8,254790.0,8.5,62333.0,1.6,784.0,0.674,1
0,76.1,3.6,133497.0,4.3,43552.0,4.2,604.0,0.767,0
1,31.2,6.3,354045.0,5.9,70326.0,11.6,532.0,0.139,1
1,24.1,4.7,243054.0,9.0,71141.0,0.4,717.0,0.625,1
1,31.8,4.2,327432.0,2.6,91087.0,3.9,681.0,0.431,0
0,94.3,4.0,273820.0,6.3,81276.0,2.7,676.0,0.882,0
0,69.2,4.9,229466.0,6.5,46977.0,22.7,707.0,0.148,1
0,96.9,1.1,372802.0,3.7,64761.0,1.0,663.0,0.18,0
1,38.2,5.3,308385.0,4.3,57927.0,2.3,567.0,0.35,0
0,61.1,6.8,323783.0,4.9,58014.0,0.2,600.0,0.541,1
0,63.9,4.7,364968.0,6.3,28868.0,12.3,604.0,0.651,0
1,38.6,8.3,353771.0,8.6,66256.0,4.9,727.0,0.318,1
1,28.4,5.0,347402.0,6.5,62536.0,4.4,812.0,0.817,1
1,22.8,5.3,272681.0,2.5,101530.0,0.2,647.0,0.355,0
0,72.5,5.5,224760.0,8.1,78138.0,0.5,850.0,0.75,1
1,55.8,6.9,334716.0,7.8,52043.0,7.8,547.0,0.162,0
0,100.0,3.9,223047.0,4.3,47066.0,4.0,644.0,0.17,0
0,58.5,2.1,384308.0,3.1,32806.0,1.1,693.0,0.415,0
0,59.7,5.7,309782.0,3.3,101426.0,4.0,501.0,0.493,0
0,53.4,7.8,375173.0,7.7,32011.0,17.2,787.0,0.288,1
1,56.9,3.6,242695.0,1.0,23211.0,0.5,632.0,0.44,0
0,77.2,6.1,220092.0,7.4,70260.0,17.6,682.0,0.531,1
1,26.8,5.3,470887.0,4.2,50756.0,7.5,711.0,0.79,1
0,51.5,3.5,312309.0,5.3,54490.0,0.8,569.0,0.271,0
1,54.3,6.4,395913.0,1.0,52819.0,8.4,850.0,0.175,1
0,70.7,2.2,201672.0,1.0,32105.0,6.8,689.0,0.527,0
0,76.4,3.9,289170.0,3.4,56814.0,4.3,656.0,0.616,0
1,26.8,3.6,440810.0,2.9,43083.0,7.4,602.0,0.202,0
1,11.8,6.7,218913.0,6.9,40737.0,0.8,694.0,0.888,1
0,51.9,7.4,506087.0,6.1,86614.0,6.4,570.0,0.205,1
0,75.3,3.0,328545.0,8.5,67268.0,5.1,690.0,0.458,0
0,96.7,3.7,236152.0,5.8,20000.0,1.7,778.0,0.406,0
0,58.6,3.8,348877.0,3.5,53451.0,5.9,762.0,0.231,0
1,74.1,7.5,401662.0,7.9,75088.0,5.7,641.0,0.89,1
1,52.4,6.6,257732.0,4.4,29781.0,1.4,661.0,0.295,0
1,19.1,7.4,285885.0,4.4,34701.0,0.8,718.0,0.878,1
0,68.2,3.2,335825.0,4.7,73138.0,2.2,763.0,0.428,0
1,53.0,6.7,360562.0,8.6,40880.0,2.5,787.0,0.376,1
1,3.6,1.0,332316.0,6.3,22219.0,8.7,794.0,0.348,1
0,74.7,5.0,344854.0,7.0,79213.0,2.9,615.0,0.722,0
1,57.6,4.2,389489.0,8.8,45719.0,6.7,733.0,0.94,1
1,46.0,5.5,340873.0,7.1,56924.0,3.1,583.0,0.329,0
0,64.1,5.1,262645.0,2.6,48064.0,0.3,648.0,0.443,0
0,62.4,1.7,317122.0,5.4,76756.0,5.3,598.0,0.855,0
0,61.5,5.6,459734.0,8.4,31584.0,11.3,599.0,0.253,1
0,47.4,3.8,352965.0,1.7,63937.0,3.7,697.0,0.253,0
1,29.7,8.2,434375.0,5.6,83073.0,6.1,632.0,0.857,1
0,58.8,2.6,279477.0,2.4,28574.0,7.5,700.0,0.615,0
0,66.7,1.3,337660.0,4.5,36468.0,3.1,595.0,0.259,0
1,31.6,6.0,397721.0,7.5,94642.0,1.4,714.0,0.682,1
1,27.0,6.9,456339.0,8.1,75544.0,9.8,650.0,0.142,1
1,51.4,7.0,422509.0,5.0,35322.0,8.8,660.0,0.782,1
1,45.6,4.3,237679.0,6.2,30158.0,9.8,589.0,0.09,0
0,56.9,1.6,413692.0,1.3,54889.0,8.7,751.0,0.287,0
0,72.6,3.5,448583.0,1.2,55929.0,0.7,690.0,0.656,0
0,58.2,4.8,274907.0,7.2,47875.0,2.7,718.0,0.207,0
0,65.9,4.7,245470.0,1.0,124659.0,1.1,591.0,0.48,0
1,54.6,8.4,320732.0,4.3,63494.0,0.8,727.0,0.623,1
1,30.9,5.4,348888.0,6.4,35025.0,7.6,683.0,0.333,1
1,22.4,3.2,310788.0,5.1,74836.0,3.3,645.0,0.508,1
0,62.8,5.8,223650.0,1.0,50175.0,0.5,776.0,0.786,0
1,19.5,6.3,458018.0,6.3,37396.0,2.6,709.0,0.603,1
1,35.8,6.4,263284.0,3.6,70292.0,25.0,712.0,0.855,1
0,60.8,5.2,279051.0,5.3,88454.0,1.2,542.0,0.208,0
1,3.0,7.9,357208.0,4.3,53441.0,2.5,756.0,0.219,1
1,48.0,6.0,208222.0,3.8,33160.0,4.5,711.0,0.856,0
1,37.3,7.8,207459.0,2.0,51290.0,1.1,767.0,0.59,1
0,82.7,4.8,274101.0,4.2,33441.0,17.2,639.0,0.457,0
1,43.2,5.0,394434.0,7.5,53670.0,5.0,630.0,0.323,1
0,76.0,3.7,327023.0,3.9,66290.0,1.3,793.0,0.739,0
1,57.9,6.9,156323.0,4.6,22233.0,3.0,747.0,0.333,0
1,38.0,4.9,442147.0,3.6,65265.0,2.2,580.0,0.722,1
0,65.0,5.3,381299.0,2.5,42214.0,0.7,681.0,0.715,0
1,16.4,6.2,357083.0,3.3,39147.0,1.7,752.0,0.522,1
0,83.6,4.6,321339.0,5.4,28827.0,4.0,692.0,0.124,0
